5bf733678899e97cb96bf7a99602de74,1,Franchise North 1 Region,Franchise,734,PRIMARK GERONA 
58f797ecce1c2a26a3269dc34111734c,1,Franchise North 1 Region,Franchise,753,TACURONG HWAY 
c715012f82a9c8f62933d2f8131abaed,1,Franchise North 1 Region,Franchise,290,JACKMAN
e672aadc78263e5c8b50aa2d869bc985,1,Franchise North 1 Region,Franchise,614,Ormoc
3af3e7edf74f9a0566a37176ca5172da,1,Franchise North 1 Region,Franchise,855,Cogon
6cdd0c2c40dc032b3bc47cc42156213c,1,Franchise North 1 Region,Franchise,878,BAUANG LA UNION
7fcd30ba4960111eb300da7c56f3f315,1,Franchise North 1 Region,Franchise,556,DINALUPIHAN
9d8ab4cae1aae693bb8cc1a25459d306,1,Franchise North 1 Region,Franchise,875,BALANGA BAGONG SILANG
596da15756b9fdc4262fdfa2a049857b,1,Franchise North 1 Region,Franchise,577,BALANGA DIVERSION
3adf3f6d30c02e82adf8de3a1e163690,1,Franchise North 1 Region,Franchise,798,BALANGA CAPITOL 
a117ab5736a4731850787282667ed90e,1,Franchise North 1 Region,Franchise,852,HERMOSA BATAAN
dbb3db5d1e93b645f4a92959cb1bfb61,1,Franchise North 1 Region,Franchise,123,LA UNION
5dbc4c070577a497a68e9b5bf5e5af26,1,Franchise North 1 Region,Franchise,758,SLC
0ac1190bdd7fea2a2fc9f1fb4d446041,1,Franchise North 1 Region,Franchise,438,PNB
ea069fe8ce522ab8811a0e93fb48fe76,2,Franchise North 2 Region,Franchise,209,Munoz
715171c39aa7674858d7888ec5640f38,2,Franchise North 2 Region,Franchise,365,Waltermart - North EDSA
ca8857a738cb0a13de90ca886a822559,2,Franchise North 2 Region,Franchise,672,Ayala Cloverleaf
a34dfd7a72d59f4b112c7dae29c01f82,2,Franchise North 2 Region,Franchise,620,MCDO CONCEPCION TARLAC
95b05456572973658766e477b99a1b02,2,Franchise North 2 Region,Franchise,146,CAPAS TARLAC
85a82fb3cff6a48c980b07c69c218926,2,Franchise North 2 Region,Franchise,379,Zabarte
7a0b9f5668c29e7e539364fde2910d0c,2,Franchise North 2 Region,Franchise,574,Camarin
460aff5d5c4aa0f67e865a6e63293752,2,Franchise North 2 Region,Franchise,284,Olongapo Rizal
677eb725c925a41471e8a19ea1345818,2,Franchise North 2 Region,Franchise,334,Olongapo Magsaysay
9e45c9e9be584e40cdb64575b995c18f,2,Franchise North 2 Region,Franchise,472,Subic Bay Gateway
c30593eb2bac6a78a81f5ef3d87397e6,2,Franchise North 2 Region,Franchise,572,Iba Zambales
f104a312bc1df7e147b652c2a5acb8de,2,Franchise North 2 Region,Franchise,843,Subic Uptown
83ba9de0ab15ceac37d1c8ca43d864c0,2,Franchise North 2 Region,Franchise,77,Baliuag
94c72cb4dd2a97be4eb91f4d200a3a3b,2,Franchise North 2 Region,Franchise,455,Cabanatuan-Burgos
b40a89123d4e9e58aea06b6a84ffb127,2,Franchise North 2 Region,Franchise,511,San Jose
a9192f44d7fdde5f641f1fa94510fd12,2,Franchise North 2 Region,Franchise,546,MacArthur Bocaue-Lolomboy
53fd52be82f33094f7c3c9dc6eaa87a5,2,Franchise North 2 Region,Franchise,692,"Primark, Gapan"
7a7ddad6d0ff46d4a058c633a71009e8,2,Franchise North 2 Region,Franchise,781,Balagtas
0066b9c96b5c7f96e782eb3812aab3bc,2,Franchise North 2 Region,Franchise,883,Baliwag Highway
9ae32a133f94b7412faff04f2f013ce0,2,Franchise North 2 Region,Franchise,254,VIGAN
a77e3bc8ff776f9fd72d34e1fec90b97,2,Franchise North 2 Region,Franchise,695,Batac Highway
11021c3ce08bb40281062c03baf012ce,2,Franchise North 2 Region,Franchise,594,Abra
35bc07eba188b6e0c1041601454c0547,2,Franchise North 2 Region,Franchise,339,Sta. Maria
384b807d322b8d68d72865504fc9ffec,2,Franchise North 2 Region,Franchise,652,Sta. Clara
dbf590ceb52a1bc86edd282cb521beae,2,Franchise North 2 Region,Franchise,797,Muzon
f3b94b1f6deb67e7063d747bcdbc74f5,2,Franchise North 2 Region,Franchise,827,Pulong Buhangin
8fab97e7412e7d7acfbb790cc3a81979,2,Franchise North 2 Region,Franchise,748,Paniqui
9ec952d71fc39eb2baad482475c81efd,2,Franchise North 2 Region,Franchise,400,McDonald's Bustillos
945d851d1e1ea36db98c134e98d1ba54,2,Franchise North 2 Region,Franchise,777,McDonald's G.Tuazon
32247ffce3f8cebc6b813e59e1055da5,2,Franchise North 2 Region,Franchise,571,AS FORTUNA
9ca6238b6ecd769b5ffd56cf9c104918,2,Franchise North 2 Region,Franchise,544,South Coast 
a23c2a604decf644f937c3109a670a3c,2,Franchise North 2 Region,Franchise,703,MARIBAGO
1095672631e1d69c16a2a1891d2048d4,2,Franchise North 2 Region,Franchise,789,SILAY NEGROS OCCIDENTAL
f438624a5913698acf36caec721ae460,2,Franchise North 2 Region,Franchise,331,SM Bacolod
488438b2ab90468b0dc3c59a239f977f,2,Franchise North 2 Region,Franchise,273,BACOLOD EAST
04519ea97c5c32697853c435df2b8a66,2,Franchise North 2 Region,Franchise,641,J.A CLARIN
263395e88292ae7818806f2c51bace07,2,Franchise North 2 Region,Franchise,296,OZAMIZ
7ad97f00ae2c8d35d7f99cdc84f4abb4,2,Franchise North 2 Region,Franchise,849,OZAMIZ HIGHWAY
42ddc3022fb7a72496f8c02435bbd92a,2,Franchise North 2 Region,Franchise,658,Island Central Mall
6b5efa25f124a54c271e6e1168976c86,2,Franchise North 2 Region,Franchise,593,GOOD EARTH
9eacb198745b8fa4941f6ac28fccdc9b,2,Franchise North 2 Region,Franchise,593,GOOD EARTH
29b4a153383422afae5a2464e305b49a,2,Franchise North 2 Region,Franchise,314,GISELLE PLAZA
cdcef76cb8be74faae56699fabacaa36,2,Franchise North 2 Region,Franchise,318,SM Clark
0238be6e6ce33dd0bc6cd02474d6e0f8,2,Franchise North 2 Region,Franchise,369,McArthur Fields
50f667d255a304685b7efbb0582b6576,2,Franchise North 2 Region,Franchise,405,Nepo Mart Angeles
4aa5d0d86527119c28cb069c429bf673,2,Franchise North 2 Region,Franchise,529,Henson
1f5ca4ba42c6a86995cfdca143882649,2,Franchise North 2 Region,Franchise,702,SM Telabastagan
09630ba33c47625325de1f5a175cfd4f,2,Franchise North 2 Region,Franchise,838,Magalang
7ac1406eb11476a935642b64151881c7,2,Franchise North 2 Region,Franchise,881,Floridablanca
84af561399f86d67786e2e439a7ef348,2,Franchise North 2 Region,Franchise,60,McDonald's Dagupan
cba5398741f62c05946494b131caa89e,2,Franchise North 2 Region,Franchise,258,McDonald's Lucao
b078b3b6ea507d7479766e23f7ec6fe9,2,Franchise North 2 Region,Franchise,499,McDonald's UPang
2a55694bf4d4d2ead08708c987573697,2,Franchise North 2 Region,Franchise,607,McDonald's Tapuac
8d54d3a6f0169aaba38e5092b69b3213,2,Franchise North 2 Region,Franchise,810,McDonald's Mangaldan
2d27fb57d8511b0517ec47052eb8192e,2,Franchise North 2 Region,Franchise,810,McDonald's Mangaldan
7e32c7e8ccb833a43ad1f02a3a1ce230,2,Franchise North 2 Region,Franchise,847,McDonald's San Carlos Pangasinan
e498b503c15c07079075d28e78b16e0a,2,Franchise North 2 Region,Franchise,895,CALASIAO ROAD
5afa2a2dc8a67985dfd0d735b4cbdc93,2,Franchise North 2 Region,Franchise,266,McDonald's Alaminos
df7ce22cf153d1c0681b2f102a354bdd,2,Franchise North 2 Region,Franchise,323,CSI San Carlos
7b38a2f84de5a2b63e320ca2b28d206b,2,Franchise North 2 Region,Franchise,368,McDonald's Bayambang
fefb530cf5352f7fbbb300d3657e8e22,2,Franchise North 2 Region,Franchise,368,McDonald's Bayambang
dccdc677ffc28120a4145f974162dde7,2,Franchise North 2 Region,Franchise,388,McDonald's SM Rosales
417d11f96862cdbd0e927473f53a3aa2,2,Franchise North 2 Region,Franchise,549,Lingayen
f70d2a1986d83594862467c7709b6a22,2,Franchise North 2 Region,Franchise,788,McDonald's Mangatarem
941a6a4b65c2fbc2c6d68154b6c58062,2,Franchise North 2 Region,Franchise,176,McDonald's Marymart
cba2fe1210b38a256781e9952adbae26,2,Franchise North 2 Region,Franchise,214,McDonald's SM
afe37f5f5812107c108550988f7a7a43,2,Franchise North 2 Region,Franchise,353,McDonald's Jaro
83ae9de067eaea18af9b061935a05956,2,Franchise North 2 Region,Franchise,639,McDonald's Antique
de38350e6fb1963c92ce1392248d18f2,2,Franchise North 2 Region,Franchise,700,McDonald's Robinsons 
dc778a6a738649484c70c5489ce0e952,2,Franchise North 2 Region,Franchise,716,McDonald's Pison
67573c236f0638aaf4314c93a8a2c98f,2,Franchise North 2 Region,Franchise,727,McDonald's Pavia
2cac1551aaae593a6daf240fb89066b8,2,Franchise North 2 Region,Franchise,91,MARKETPLACE
cc0cef9f5f82145961c47e0799cd9046,2,Franchise North 2 Region,Franchise,552,SHAW CENTERMALL
b23cb1d6ee991b709ed5f8faa5527133,2,Franchise North 2 Region,Franchise,408,STA ANA
19601671ab415e0c85abff744da57962,2,Franchise North 2 Region,Franchise,613,PANADEROS
3bc5b8921243238fab29ed9506fa07d2,2,Franchise North 2 Region,Franchise,326,STRATA
b39825015925b699aafe386b13395271,2,Franchise North 2 Region,Franchise,447,PASO DE BLAS
947301136fcfb42e3f11603828d3c09a,2,Franchise North 2 Region,Franchise,527,B. HIVE
d4f186cb5d344d6ea8ea02a860e43276,2,Franchise North 2 Region,Franchise,366,VICTORY CENTRAL MALL
b93b41f6c8d8eaffdb3a54680b9403c8,2,Franchise North 2 Region,Franchise,416,VICTORY PARK AND SHOP
7b236958174651f0c77894403a863be2,2,Franchise North 2 Region,Franchise,554,10TH AVENUE
61395e55c3cab03c9740b10ada27986b,2,Franchise North 2 Region,Franchise,306,WALTERMART GAPAN
c8623ad7da4edb291a216003d558f8ac,2,Franchise North 2 Region,Franchise,735,WALTERMART SAN JOSE
e01ebeab2e21c2b6f3f99df889a9978a,2,Franchise North 2 Region,Franchise,391,WALTERMART TANAUAN
91651c4a55e9cff4f5a949f4abe52217,3,Franchise South 1 Region,Franchise,392,BATANGAS BURGOS
10627b9e13165221e39c7a9ad5049fee,3,Franchise South 1 Region,Franchise,475,CALICANTO
8a06a81ca3d0921b8d819fad4217c87a,3,Franchise South 1 Region,Franchise,667,BATANGAS DIVERSION
40e65ad45efa61e51d72717c2a6bb769,3,Franchise South 1 Region,Franchise,745,BAUAN HIGHWAY
be3f1103b64513f3544f506a66a4ca98,3,Franchise South 1 Region,Franchise,582,TAMBO LIPA
a368bf3be09517859a88e253de1032bd,3,Franchise South 1 Region,Franchise,610,JP LAUREL 
903181b264565e67f6acf7042dafe611,3,Franchise South 1 Region,Franchise,751,BAHAYANG PAG-ASA
735f5b8d9cacf46d72d3ebef20ae857e,3,Franchise South 1 Region,Franchise,25,TAFT
7b13be028ff7cd6e9a332c8d470a2903,3,Franchise South 1 Region,Franchise,313,MALL OF ASIA
d3d74c8bdc3875d7ce1f1e41dbdcbb48,3,Franchise South 1 Region,Franchise,10,BACLARAN
23d340b5fb9711acd3633b64e5a519c3,3,Franchise South 1 Region,Franchise,357,ONE E COMMERCE
8eeaa8540a5a602208994d718814ad21,3,Franchise South 1 Region,Franchise,297,SHELL MACAPAGAL
0d89d11edaab21b1e655a3ffa6b22a6e,3,Franchise South 1 Region,Franchise,846,MALAGASANG IMUS
9c31b6c2a92bc13b7c8ed0d61c79e2e1,3,Franchise South 1 Region,Franchise,575,KAWIT CENTENNIAL
563a2cd121b819454b8d7e2017884f5f,3,Franchise South 1 Region,Franchise,685,LANCASTER NEW CITY
cd48e4ad8524a716dd18a3c5254dcfdc,3,Franchise South 1 Region,Franchise,850,KAWIT HIGHWAY
430dbc9aa7715f543d8f7ae89bf9919b,3,Franchise South 1 Region,Franchise,576,ANTLER'S DASMARINAS
19a788a6469b63da920e0a0ef0a765b0,3,Franchise South 1 Region,Franchise,796,SALAWAG
75c339ab12d92c9f197498d1d9ef0562,3,Franchise South 1 Region,Franchise,845,SALITRAN 
924eb85fdca48b8428eff4d613bd86eb,3,Franchise South 1 Region,Franchise,338,IMUS CAVITE
ed0b343f4184c1dda52f8d522ae2d448,3,Franchise South 1 Region,Franchise,203,TANZA
f160a0f5368c210bce27df657e0d8c98,3,Franchise South 1 Region,Franchise,831,MICARA TANZA CAVITE
577550bee423d06d75445e31339870f9,3,Franchise South 1 Region,Franchise,419,NUENO
be5df8ecb3cf5a6c097eb264200af4cb,3,Franchise South 1 Region,Franchise,235,GEN TRIAS 
444f5cc706b77250f42c3414fadc2e48,3,Franchise South 1 Region,Franchise,289,SM DASMA
1038bc5a5f7e86356645fe7d5d32594c,3,Franchise South 1 Region,Franchise,768,BINAN HWAY
ed624ce795882c63056204ed52c8538d,3,Franchise South 1 Region,Franchise,194,LUCENA QA
c9495ffb1ce537acbd9a10a2682c8457,3,Franchise South 1 Region,Franchise,287,SM LUCENA
d470bc5009f014a0a3729ac5dfeaa3e9,3,Franchise South 1 Region,Franchise,375,DARAGA - MFY
f7288560cc5e3ab12490e75a08fb0e21,3,Franchise South 1 Region,Franchise,381,SM NAGA 
f65ce7c8768b708226cdbe4ae1d5fe0b,3,Franchise South 1 Region,Franchise,442,NAGA MAGSAYSAY 
620301769d94fd6091d0817475ee0720,3,Franchise South 1 Region,Franchise,516,SM HYPERMART DAET
7008c1e35ac941be069999320be69c58,3,Franchise South 1 Region,Franchise,541,TABACO
c95ceac183718dcbf855ed8f5b44f312,3,Franchise South 1 Region,Franchise,590,AYALA MALLS LEGASPI
bebf0fd8f5299a930f327a38643f7fb3,3,Franchise South 1 Region,Franchise,619,GREGORIAN
21af468db2bba2bf265412f23dd88cc8,3,Franchise South 1 Region,Franchise,723,SM CITY LEGAZPI
6245bedeca932666b7c9e6b8dc12d329,3,Franchise South 1 Region,Franchise,260,PACIFIC MALL LEGASPI
58ba56216754f75fd2cf71c94ef46fcb,3,Franchise South 1 Region,Franchise,864,LUCENA DIVERSION 
c7500706bc5ff0a1841ce4e6778227be,3,Franchise South 1 Region,Franchise,476,SURIGAO
f049d6bf90df7df2f59e126582f30c34,3,Franchise South 1 Region,Franchise,737,GAISANO CAPITAL SURIGAO
5653b9faec2be03294bd0138f3cdb9bd,3,Franchise South 1 Region,Franchise,682,SAN FRANZ
5214b11a02dee3edbdbb7e9abe240a99,3,Franchise South 1 Region,Franchise,281,BUTUAN
4d12ad5244c3760ec86aee582654e3f3,3,Franchise South 1 Region,Franchise,328,TAGUM
71cbb4769ca0272667d1d2f755c88c76,3,Franchise South 1 Region,Franchise,443,BUTUAN DOWNTOWN
ceedb5b672032b651b132877c167faf1,3,Franchise South 1 Region,Franchise,709,TAGUM HIGHWAY
fad3e55d1b9190a1ff5f6a3a00e71809,3,Franchise South 1 Region,Franchise,892,SHELL BAGO APLAYA
c82e9b98dcd09ee355225280df801b0c,3,Franchise South 1 Region,Franchise,750,DIGOS
e8b0a3d8c1a7a37b9738886df46d09f0,3,Franchise South 1 Region,Franchise,888,DIGOS HIGHWAY
da2a59e0de6b097ba2a624da9bbf3ea4,3,Franchise South 1 Region,Franchise,370,COTABATO
4aa5a2ba7b62c71aefa848a900e68d02,3,Franchise South 1 Region,Franchise,533,KORONADAL
616f58ac3f4cf38b795b4fb93358e617,3,Franchise South 1 Region,Franchise,644,ROSARIO BATANGAS
e67fc1a5e27383daeb74d4a6f113e7ce,3,Franchise South 1 Region,Franchise,757,SAN JUAN BATANGAS
f37cf2056b67fdbe3cc54159f7640905,3,Franchise South 1 Region,Franchise,704,PAGBILAO QUEZON
1f87bac6154f02e8913d2e72d80265cf,3,Franchise South 1 Region,Franchise,309,SM STA ROSA 
ec6cb77348a2f25e9437038c12876e34,3,Franchise South 1 Region,Franchise,873,TAGKAWAYAN
9b943913f4e9c081b8d54dc2d7b8a856,3,Franchise South 1 Region,Franchise,890,WALTERMART BALAYAN
80bf7d8c6087a159c4703a4b7022a3ae,3,Franchise South 1 Region,Franchise,765,PILI CAMSUR
fff7c2280e8c4513dcc0b9f3e2d0e413,3,Franchise South 1 Region,Franchise,866,NAGA CONCEPCION
6d84008b2f38f785b4626a52754f481a,3,Franchise South 1 Region,Franchise,629,DIPOLOG
6605ef947d3d95cbaa995cf9cbc7ae8d,3,Franchise South 1 Region,Franchise,822,IPIL ZAMBOANGA 
3b0c9acbb2bbd2eb8c58efe300dcd3b9,3,Franchise South 1 Region,Franchise,458,458 ILIGAN SAN MIGUEL
58fd6d010e1e9c0c427d3200ebc7d0d1,3,Franchise South 1 Region,Franchise,550,VALENCIA
ca13b0127ec2793e861eeaa23c6062f4,3,Franchise South 1 Region,Franchise,376,PAGADIAN
208eb3508ed4c55d15a7ea0d7b3b8603,3,Franchise South 1 Region,Franchise,706,EL SALVADOR
6e44980bbe9f99e68bf0b3bf802d562f,3,Franchise South 1 Region,Franchise,885,VISTA MALL DAVAO
2c3107f37d2904aba57d0589d4e21f8d,3,Franchise South 1 Region,Franchise,621,NCCC R MAGSAYSAY DAVAO
67e2bdab34945d5a50b40259ad8405a1,3,Franchise South 1 Region,Franchise,50,DAVAO BAJADA
15d6977e447c99a9195b617187f60f71,3,Franchise South 1 Region,Franchise,646,KJC COMPOUND
ef9012feebb2b4baf51891fed16da4c0,3,Franchise South 1 Region,Franchise,743,PANABO CITY
3b839bd18c3dcd7d0394f4e62871d1e8,3,Franchise South 1 Region,Franchise,808,MATI
5ba946ea696f2cc5df606a86e801435a,3,Franchise South 1 Region,Franchise,861,MAPLE GROVE
5f3fcb0a7e0a0953c43c5fb3403dd103,3,Franchise South 1 Region,Franchise,899,SUNTERRA
6a442c6c2a8d2e6ee3f3d40cb1c58778,3,Franchise South 1 Region,Franchise,821,PALAWAN JUNCTION
b279d02f94ba967be4b38a70be0edd65,3,Franchise South 1 Region,Franchise,599,SM TRECE
3254b0ef0e1409492f847e5c7e9eaa4e,3,Franchise South 1 Region,Franchise,784,CORON PALAWAN
4e8e7424510cb75ab4b42c361ec986e9,3,Franchise South 1 Region,Franchise,598,MOONWALK
472e1a0f5b9a1292bbd6d28e205a1f5b,3,Franchise South 1 Region,Franchise,848,SHELL MAMPLASAN 
127fe46154073f566648e6761ffc0452,3,Franchise South 1 Region,Franchise,478,DONA SOLEDAD
c44fa04fe4ce2635abd32cc66dde4980,3,Franchise South 1 Region,Franchise,814,SAN PEDRO BAYAN
132c85d0d2e125214bbdcce6ced3136f,3,Franchise South 1 Region,Franchise,181,RFC MOLINO
532a038d8e4b9b8b64990e19e37f698c,3,Franchise South 1 Region,Franchise,767,PRIMARK NOVELETA
d7584a05a4a278643c836ceab8c2236a,4,Franchise South 2 Region,Franchise,101,MARIKINA PRODIGY (SUMULONG)
c0ab11cf6977645eb57a0a575a7c1421,4,Franchise South 2 Region,Franchise,131,C&P MARIKINA
69f6fe4a21f3c73bd5611d9225065df9,4,Franchise South 2 Region,Franchise,373,Q PLAZA 
a402cea40eaa9edef441f3354e049d50,4,Franchise South 2 Region,Franchise,393,MARCOS HIGHWAY ANTIPOLO
35456b4cdff21bc212a3d04cf4d911f4,4,Franchise South 2 Region,Franchise,445,KARANGALAN 
4b2198693c5c07598602c2a16285914f,4,Franchise South 2 Region,Franchise,460,SAN ISIDRO
df9474b6d87e0b717e51777cf73abf27,4,Franchise South 2 Region,Franchise,726,NEW SAN MATEO
a97bf80d4ce2b5833c583fb84279bcd4,4,Franchise South 2 Region,Franchise,772,NANGKA MARIKINA
21dce19224ee4f4c885cb23715549c82,4,Franchise South 2 Region,Franchise,26,COMMONWEALTH
d298e149dbe0dc2551259167224c4ce6,4,Franchise South 2 Region,Franchise,507,DON ANTONIO
c7ac7b92ff3394e8d464d025f83a48b9,4,Franchise South 2 Region,Franchise,565,LUZON COMMONWEALTH
7b22ed6e9ce7879f51bb39b56f225a8e,4,Franchise South 2 Region,Franchise,618,ANGONO
a984b7aeaef5326093a02c807f72dd13,4,Franchise South 2 Region,Franchise,782,SHELL BROOKSIDE CAINTA
ed5fa1580dfe188e813127f03559ff3f,4,Franchise South 2 Region,Franchise,122,TAYTAY
be58fdda3aa3ad8f04543afb22aa815f,4,Franchise South 2 Region,Franchise,303,SM SAN LAZARO
116ae5d26ac1d739408d2625df2563d6,4,Franchise South 2 Region,Franchise,1,MORAYTA
5339a7fe858316940da58fe4d6ed3570,4,Franchise South 2 Region,Franchise,271,MENDIOLA
1b9a7ab3fb8dd2ae90012d76ae5f197d,4,Franchise South 2 Region,Franchise,236,SM MANILA
def9d72eb3a087f1e46fc5f430134fa4,4,Franchise South 2 Region,Franchise,563,PILAR RECTO
95b26743315044890baaa3c778fdff29,4,Franchise South 2 Region,Franchise,678,ABAD SANTOS HERMOSA
0a4638d5723caa016d4461b5c7398d8e,4,Franchise South 2 Region,Franchise,806,MCARTHUR HWAY MALABON
49463ac78d5c16ccbf1ec9a93f094e69,4,Franchise South 2 Region,Franchise,818,R. MAGSAYSAY
9cbfee48021d82a4ab0e7bfbaa4f4cf7,4,Franchise South 2 Region,Franchise,841,QUIRINO MABINI 
3101f5a66d214d7efabe6441a7f3c395,4,Franchise South 2 Region,Franchise,32,E.RODRIGUEZ 
8515336e63da3f9554a3aa7386f719c3,4,Franchise South 2 Region,Franchise,830,ROBINSONS MAGNOLIA
be09100efaf3d89dfb3d050199998fc5,4,Franchise South 2 Region,Franchise,426,GRANADA
cb28dd520e6914899ae8f85cd84b0c56,4,Franchise South 2 Region,Franchise,794,CALIFORNIA GARDEN SQUARE
0f42fc7d79f3205868854c01fd1614a9,4,Franchise South 2 Region,Franchise,427,BUENDIA PASAY
